Group,Player
0,Tariq Abdul-Wahad
1,Derek Anderson
2,Kenny Anderson
3,Nick Anderson
4,Shandon Anderson
5,Greg Anthony
6,B.J. Armstrong
7,Stacey Augmon
8,Isaac Austin
9,Thurl Bailey
10,Vin Baker
11,Dana Barros
12,Jon Barry
13,"Corey Beck,Blue Edwards,Derrick McKey,Andrae Patterson,Doug West"
14,Travis Best
15,Mike Bibby
16,Chauncey Billups
17,"Keith Askins,Bruce Bowen,Charles Jones,Walter McCarty,Charles Smith"
18,Terrell Brandon
19,Chucky Brown
20,"Brent Barry,Dee Brown,Vernon Maxwell,Cuttino Mobley,Peja Stojakovic"
21,"Cory Alexander,Chris Anstey,Toby Bailey,Drew Barry,Corey Benjamin,Keith Booth,Earl Boykins,Gerald Brown,Cory Carr,John Crotty,William Cunningham,Terry Dehere,Tony Delk,Bryce Drew,Greg Foster,Marlon Garnett,Ed Gray,Al Harrington,Michael Hawkins,J.R. Henderson,Carl Herrera,Jerald Honeycutt,Troy Hudson,Reggie Jordan,Joe Kleine,Andrew Lang,Rusty LaRue,Rashard Lewis,Tyronn Lue,Rick Mahorn,Matt Maloney,Darrick Martin,Lee Mayberry,Jeff McInnis,Roshown McLeod,Greg Minor,Nazr Mohammed,Eric Murdock,Moochie Norris,Doug Overton,Billy Owens,Elliot Perry,Khalid Reeves,Rodrick Rhodes,Pooh Richardson,James Robinson,Danny Schayes,Jeffrey Sheppard,Loy Vaught,Rex Walters,Bill Wennington,DeJuan Wheat"
22,"Shareef Abdur-Rahim,Charles Barkley*,Shawn Bradley,P.J. Brown,Kobe Bryant,Elden Campbell,Vince Carter,Derrick Coleman,Vlade Divac,Tim Duncan,Patrick Ewing*,Kevin Garnett,Matt Geiger,Brian Grant,Tom Gugliotta,Grant Hill,Juwan Howard,Larry Johnson,Shawn Kemp,Karl Malone*,Antonio McDyess,Tracy McGrady,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Greg Ostertag,Theo Ratliff,David Robinson*,Glenn Robinson,Arvydas Sabonis*,Detlef Schrempf,Joe Smith,Rik Smits,Gary Trent,Keith Van,Rasheed Wallace,Chris Webber"
23,Randy Brown
24,"Ray Allen,Darrell Armstrong,Doug Christie,Michael Finley,Anfernee Hardaway,Tim Hardaway,Jeff Hornacek,Allen Iverson*,Eddie Jones,Jason Kidd,Toni Kukoc,Stephon Marbury,Reggie Miller*,Gary Payton*,Paul Pierce,Scottie Pippen*,Clifford Robinson,Bryon Russell,Steve Smith,John Stockton*,Damon Stoudamire,Rod Strickland,David Wesley"
25,Mark Bryant
26,Jud Buechler
27,"Matt Bullard,Chris Carr,Pete Chilcutt,Lucious Harris,Damon Jones,Steve Kerr,Voshon Lenard,Tracy Murray,Dennis Scott,Johnny Taylor,Eric Washington"
28,Scott Burrell
29,Mitchell Butler
30,Jason Caffey
